ocel:eid,ocel:timestamp,ocel:activity,ocel:type:case:concept:name,ocel:type:org:resource,ocel:type:case:repo
1100,2021-03-02 07:19:37+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/211/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1106,2021-03-03 15:49:16+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/213/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1109,2021-03-31 19:06:36+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/214/timeline'],['dependabot[bot]'],['pm4py/pm4py-core']
1110,2021-03-31 19:06:38+00:00,labeled,['https://api.github.com/repos/pm4py/pm4py-core/issues/214/timeline'],['dependabot[bot]'],['pm4py/pm4py-core']
1111,2021-04-01 13:06:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/214/timeline'],['dependabot[bot]'],['pm4py/pm4py-core']
1112,2021-04-01 13:06:54+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/214/timeline'],['dependabot[bot]'],['pm4py/pm4py-core']
1113,2021-04-01 13:06:55+00:00,head_ref_deleted,['https://api.github.com/repos/pm4py/pm4py-core/issues/214/timeline'],['dependabot[bot]'],['pm4py/pm4py-core']
1114,2021-04-01 16:27:46+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['iliam'],['pm4py/pm4py-core']
1115,2021-04-03 08:11:30+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1123,2021-04-03 08:20:53+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/216/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1116,2021-04-07 23:40:51+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['iliam'],['pm4py/pm4py-core']
1117,2021-04-08 06:45:48+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1118,2021-04-08 09:57:59+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1119,2021-04-08 15:09:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['iliam'],['pm4py/pm4py-core']
1126,2021-04-13 09:28:59+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/217/timeline'],['yellowananas'],['pm4py/pm4py-core']
1127,2021-04-14 05:18:28+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/217/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1120,2021-04-15 05:16:13+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['iliam'],['pm4py/pm4py-core']
1124,2021-04-16 13:53:40+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/216/timeline'],['fit-sebastiaan-van-zelst'],['pm4py/pm4py-core']
1125,2021-04-16 13:53:40+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/216/timeline'],['fit-sebastiaan-van-zelst'],['pm4py/pm4py-core']
1121,2021-04-19 12:06:24+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1122,2021-04-19 12:06:24+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/215/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1128,2021-04-19 12:06:53+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/217/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1129,2021-04-19 12:06:54+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/217/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1131,2021-04-23 10:18:34+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/218/timeline'],['Bendik-ml'],['pm4py/pm4py-core']
1132,2021-04-23 10:50:17+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/218/timeline'],['Bendik-ml'],['pm4py/pm4py-core']
1133,2021-04-27 18:45:09+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/219/timeline'],['fmannhardt'],['pm4py/pm4py-core']
1134,2021-04-27 18:49:25+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/219/timeline'],['fmannhardt'],['pm4py/pm4py-core']
1137,2021-04-27 22:29:46+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/220/timeline'],['fmannhardt'],['pm4py/pm4py-core']
1138,2021-04-28 05:11:46+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/220/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1139,2021-04-28 05:11:46+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/220/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1135,2021-04-28 05:12:31+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/219/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1136,2021-04-28 05:12:31+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/219/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1140,2021-04-28 07:21:39+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/220/timeline'],['fmannhardt'],['pm4py/pm4py-core']
1141,2021-04-30 07:13:36+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/221/timeline'],['derChristopher'],['pm4py/pm4py-core']
1142,2021-04-30 08:33:37+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/221/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1143,2021-04-30 08:33:37+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/221/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1107,2021-04-30 08:34:49+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/213/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1108,2021-04-30 08:34:49+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/213/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1144,2021-05-10 11:47:06+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/222/timeline'],['sven-klinkhamer'],['pm4py/pm4py-core']
1145,2021-05-10 11:53:41+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/222/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1146,2021-05-10 13:36:24+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/222/timeline'],['sven-klinkhamer'],['pm4py/pm4py-core']
1130,2021-05-11 08:08:55+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/217/timeline'],['yellowananas'],['pm4py/pm4py-core']
1148,2021-05-13 08:16:03+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/223/timeline'],['Sebastian-Vaassen'],['pm4py/pm4py-core']
1149,2021-05-13 08:25:56+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/223/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1150,2021-05-14 10:24:03+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/223/timeline'],['Sebastian-Vaassen'],['pm4py/pm4py-core']
1151,2021-05-14 10:24:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/223/timeline'],['Sebastian-Vaassen'],['pm4py/pm4py-core']
1152,2021-05-17 16:28:00+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/224/timeline'],['smillies'],['pm4py/pm4py-core']
1153,2021-05-18 05:52:25+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/224/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1154,2021-05-18 07:25:58+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/224/timeline'],['smillies'],['pm4py/pm4py-core']
1155,2021-05-21 19:14:32+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/225/timeline'],['JeffryCA'],['pm4py/pm4py-core']
1156,2021-05-22 04:28:02+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/225/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1157,2021-05-22 11:52:24+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/225/timeline'],['JeffryCA'],['pm4py/pm4py-core']
1158,2021-05-25 05:11:50+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/225/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1147,2021-05-27 11:59:11+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/222/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1159,2021-05-27 11:59:19+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/225/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1160,2021-06-10 12:53:52+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/226/timeline'],['fmannhardt'],['pm4py/pm4py-core']
1161,2021-06-10 13:02:11+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/226/timeline'],['fmannhardt'],['pm4py/pm4py-core']
1162,2021-06-10 13:06:33+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/226/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1163,2021-06-10 13:12:31+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/226/timeline'],['fmannhardt'],['pm4py/pm4py-core']
1164,2021-06-10 13:13:54+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/226/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1167,2021-06-11 12:23:36+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/227/timeline'],['ishaanrd'],['pm4py/pm4py-core']
1168,2021-06-11 14:31:51+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/227/timeline'],['s-j-v-zelst'],['pm4py/pm4py-core']
1169,2021-06-12 08:08:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/227/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1171,2021-06-17 13:27:45+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/228/timeline'],['040840308'],['pm4py/pm4py-core']
1172,2021-06-17 13:29:39+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/228/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1173,2021-06-17 23:58:37+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/228/timeline'],['040840308'],['pm4py/pm4py-core']
1174,2021-06-18 05:19:22+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/228/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1175,2021-06-18 11:56:11+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/228/timeline'],['040840308'],['pm4py/pm4py-core']
1176,2021-06-18 15:03:05+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/228/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1170,2021-06-18 15:03:20+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/227/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1177,2021-06-21 13:22:10+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/229/timeline'],['040840308'],['pm4py/pm4py-core']
1178,2021-06-22 04:51:27+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/229/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1179,2021-06-23 02:20:58+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/229/timeline'],['040840308'],['pm4py/pm4py-core']
1180,2021-06-23 08:43:46+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/229/timeline'],['040840308'],['pm4py/pm4py-core']
1181,2021-06-23 13:46:50+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/229/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1182,2021-06-23 13:46:50+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/229/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1165,2021-06-25 14:09:22+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/226/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1166,2021-06-25 14:09:22+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/226/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1183,2021-07-07 08:12:06+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['stamik1'],['pm4py/pm4py-core']
1184,2021-07-07 13:48:52+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1185,2021-07-07 16:00:51+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['stamik1'],['pm4py/pm4py-core']
1186,2021-07-08 09:16:03+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1187,2021-07-08 09:57:43+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['stamik1'],['pm4py/pm4py-core']
1188,2021-07-08 15:10:53+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1189,2021-07-08 15:19:54+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['stamik1'],['pm4py/pm4py-core']
1190,2021-07-08 15:23:58+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1191,2021-07-08 15:26:24+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['stamik1'],['pm4py/pm4py-core']
1192,2021-07-08 15:26:24+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/230/timeline'],['stamik1'],['pm4py/pm4py-core']
1193,2021-07-08 18:01:47+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/231/timeline'],['prcamp'],['pm4py/pm4py-core']
1196,2021-07-08 18:03:14+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/232/timeline'],['prcamp'],['pm4py/pm4py-core']
1194,2021-07-09 07:19:08+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/231/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1197,2021-07-09 07:20:12+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/232/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1199,2021-07-09 19:35:03+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/233/timeline'],['iliam'],['pm4py/pm4py-core']
1200,2021-07-10 04:25:13+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/233/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1202,2021-07-13 21:21:23+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/234/timeline'],['JanKruska'],['pm4py/pm4py-core']
1206,2021-07-16 14:43:15+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/235/timeline'],['TNathusius'],['pm4py/pm4py-core']
1218,2021-07-17 23:04:12+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/236/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1195,2021-07-18 04:29:57+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/231/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1198,2021-07-18 04:30:10+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/232/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1201,2021-07-18 04:30:23+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/233/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1219,2021-07-18 04:33:11+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/236/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1207,2021-07-18 04:40:51+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/235/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1203,2021-07-18 13:42:48+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/234/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1227,2021-07-19 15:55:14+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/237/timeline'],['stamik1'],['pm4py/pm4py-core']
1234,2021-07-19 16:34:25+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/238/timeline'],['veeralakrishna'],['pm4py/pm4py-core']
1237,2021-07-19 16:44:12+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/239/timeline'],['veeralakrishna'],['pm4py/pm4py-core']
1238,2021-07-20 06:38:36+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/239/timeline'],['Javert899'],['pm4py/pm4py-core']
1235,2021-07-20 06:39:44+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/238/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1228,2021-07-20 06:42:56+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/237/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1240,2021-07-20 06:59:01+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/240/timeline'],['ulie50'],['pm4py/pm4py-core']
1229,2021-07-20 07:04:57+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/237/timeline'],['stamik1'],['pm4py/pm4py-core']
1241,2021-07-20 07:26:50+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/240/timeline'],['ulie50'],['pm4py/pm4py-core']
1242,2021-07-20 07:26:50+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/240/timeline'],['ulie50'],['pm4py/pm4py-core']
1230,2021-07-20 07:45:19+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/237/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1231,2021-07-20 07:50:07+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/237/timeline'],['stamik1'],['pm4py/pm4py-core']
1232,2021-07-20 08:04:44+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/237/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1233,2021-07-20 08:34:05+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/237/timeline'],['stamik1'],['pm4py/pm4py-core']
1236,2021-07-20 11:48:00+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/238/timeline'],['veeralakrishna'],['pm4py/pm4py-core']
1204,2021-07-20 12:24:13+00:00,merged,['https://api.github.com/repos/pm4py/pm4py-core/issues/234/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1205,2021-07-20 12:24:14+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/234/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1243,2021-07-21 20:51:42+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/241/timeline'],['jdavidleo'],['pm4py/pm4py-core']
1244,2021-07-22 10:15:38+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/241/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1247,2021-07-22 15:05:25+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/242/timeline'],['veeralakrishna'],['pm4py/pm4py-core']
1245,2021-07-23 01:19:18+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/241/timeline'],['jdavidleo'],['pm4py/pm4py-core']
1246,2021-07-23 01:19:18+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/241/timeline'],['jdavidleo'],['pm4py/pm4py-core']
1250,2021-07-23 04:10:41+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/243/timeline'],['veeralakrishna'],['pm4py/pm4py-core']
1251,2021-07-23 06:25:47+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/243/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1252,2021-07-23 06:25:47+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/243/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1248,2021-07-23 06:27:05+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/242/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1249,2021-07-23 06:46:59+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/242/timeline'],['veeralakrishna'],['pm4py/pm4py-core']
1239,2021-07-23 06:47:45+00:00,closed,['https://api.github.com/repos/pm4py/pm4py-core/issues/239/timeline'],['veeralakrishna'],['pm4py/pm4py-core']
1220,2021-07-25 09:54:45+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/236/timeline'],['AdamBanham'],['pm4py/pm4py-core']
1221,2021-07-25 12:53:21+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/236/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
1253,2021-07-25 15:47:52+00:00,created,['https://api.github.com/repos/pm4py/pm4py-core/issues/244/timeline'],['flych3r'],['pm4py/pm4py-core']
1254,2021-07-26 07:00:42+00:00,commented,['https://api.github.com/repos/pm4py/pm4py-core/issues/244/timeline'],['fit-alessandro-berti'],['pm4py/pm4py-core']
